"بيانات المنتج","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"No.","النوع ","أسم المنتج","تصنيف المنتج","صورة المنتج","وصف صورة المنتج","نوع المنتج","سعر المنتج","الكمية المتوفرة","الوصف","هل يتطلب شحن؟","رمز المنتج sku","سعر التكلفة","السعر المخفض","تاريخ بداية التخفيض","تاريخ نهاية التخفيض","اقصي كمية لكل عميل","إخفاء خيار تحديد الكمية","اضافة صورة عند الطلب","الوزن","وحدة الوزن","حالة المنتج","الماركة","العنوان الترويجي","تثبيت المنتج","الباركود","السعرات الحرارية","MPN","GTIN","خاضع للضريبة ؟","سبب عدم الخضوع للضريبة","[1] الاسم","[1] النوع","[1] القيمة","[1] الصورة / اللون","[2] الاسم","[2] النوع","[2] القيمة","[2] الصورة / اللون","[3] الاسم","[3] النوع","[3] القيمة","[3] الصورة / اللون","[4] الاسم","[4] النوع","[4] القيمة","[4] الصورة / اللون"
"2113332911","منتج","خاتم التسبيح الذكي","قسم الإلكترونيات","https://ae01.alicdn.com/kf/S0acd2a75c6f7474b836ddfc33dd702a70.jpg,https://cdn.salla.sa/dPllnK/1ad39506-e1ec-4afd-a87c-8f54a123a26d-1000x1000-p1u7pKKqnivX3kBo0pnj9zBs77IIn43uFtlmx1zI.jpg,https://cdn.salla.sa/dPllnK/43278040-5b9e-48e1-82aa-4aae26865138-1000x1000-YYMc5uKzFAc5spfDdBNhHHkPfVT25UVH6Q0timpI.jpg","","منتج جاهز","273.00","1850","<p>💫<strong> نسخة السلام من ويسلاميك هي الاختيار الأمثل للاستخدام الشخصي أو كهدية مميزة</strong>.</p><p><br></p><p><br></p><p><br></p><p>💍 خاتم Weslamic الذكي itasbih يعتبر خيار مثالي للمسلمين. ليش؟ لأنه مصنوع من مادة راتنج ABS، وزنه خفيف جدًا (7 جرام بس!)، ومريح جدًا في الاستخدام. ما يميزه مو بس تصميمه الأنيق، بل المزايا الذكية اللي تسهّل عليك صلواتك اليومية وعدّ التسبيحات.</p><p><br></p><p><br></p><p><br></p><p>🎯 حلقات بأحجام متعددة: نسخة Salam توفر خيارات بحجمين (18 مم و20 مم أو 20 مم و22 مم)، عشان تناسب مختلف قياسات الأصابع. ما تحتاج تقيس حجم أصابعك، لأنه تقدر تبدل الحلقات بكل سهولة، وتصير مناسبة للجميع!</p><p><br></p><p><br></p><p><br></p><p>✨ مريحة للاستخدام اليومي: بخفة وزنها ومادة تصنيعها الممتازة، ما راح تحس أنك لابسها حتى لو طولت. مثالية للصلاة والتسبيح اليومي.</p><p><br></p><p><br></p><p><br></p><p>⏰ تذكير الصلاة: يدعم خمس تذكيرات يومية للصلاة مع اهتزاز تلقائي عند الوصول لعدد معين (مثلاً 33، 66، 99). ما راح تخاف تنقطع أو تنسى تسبيحاتك، لأن كل شيء مسجل بطريقة مريحة.</p><p><br></p><p><br></p><p><br></p><p>🔋 عمر بطارية ممتاز: لو تسبيحك 500 مرة يومياً، البطارية تدوم معك من 10 لـ20 يوم. ولو ألف مرة، تدوم من 5 لـ10 أيام، حسب إعدادات السطوع.</p><p><br></p><p><br></p><p><br></p><p>📱 تطبيق Misbah الذكي: عبر Bluetooth 5.1، يوصلك بسرعة ويدعم دليل اتجاه لتحديد القبلة بدقة. كمان، التطبيق يزامن بياناتك تلقائيًا مع السحابة عشان تقدر تتابع تاريخ صلواتك وتسبيحاتك بكل سهولة.</p><p><br></p><p><br></p><p><br></p><p>🎁 باختصار: نسخة السلام من ويسلاميك تجمع بين التصميم العصري والتقنية الذكية لتجربة دينية أرقى. خلي تسبيحاتك أذكى وأبسط مع هالخاتم الرائع! 🙏💖</p><p><img src=https://ae01.alicdn.com/kf/S0fb8d041e9c9493a8838b642d86404e9l.jpg><img src=https://ae01.alicdn.com/kf/S096925669f3444dc81f0a083a53bbeban.png><img src=https://ae01.alicdn.com/kf/S90957c71267e44e0b308732b49e650e3r.png><img src=https://ae01.alicdn.com/kf/S8e95225420c146d48acaa8faf3880fffk.jpg><img src=https://ae01.alicdn.com/kf/S4fa9242d936f4b039992ac1e237b6a52Z.jpg></p>","نعم","ADAE1005008035767862","103.75","","","",""," ","لا","0.4","kg","متاح","","","لا","","","","","نعم","","اللون و الحجم","صورة","","","","","","","","","","","","","",""
"784916432","خيار","خاتم التسبيح الذكي","","","","","273.00","914","","","12000043369441463","103.75","","","","","","","","","","","","","","","","","","","","","أسود 18and20","https://cdn.salla.sa/dPllnK/0917c368-05b6-4e68-a409-c135a962a5ba-1000x1000-HWAZfQ8vGPwI6g6Lqrv0DbqEKpIMmk9Wie1gs1aY.jpg","","","","","","","","","","","",""
"2023096017","خيار","خاتم التسبيح الذكي","","","","","273.00","936","","","12000043369441464","103.75","","","","","","","","","","","","","","","","","","","","","أسود 20and22","https://cdn.salla.sa/dPllnK/41d4062b-f021-4e4a-a7ae-d0bdbce636dd-1000x1000-lzMA1WYRiotE1HRTbXhwbT55iUEem54z0Zz4QHaP.jpg","","","","","","","","","","","",""
"2054048690","منتج","لعبة البطة الهزازة","قسم الإلكترونيات","https://ae01.alicdn.com/kf/Sb683624d9a2b4d71bc7895893f2062f7d.jpg","","منتج جاهز","202.35","","<p><strong>المميزات:</strong></p><p>سوف تتأرجح تلقائيًا بعد امتصاص أشعة الشمس</p><p><br></p><p><strong>المواصفات:</strong></p><p>الحجم: 10 ، * 5 ، * 5 ، * 3.94in * 1.97in * 1.97in</p><p>اللون: كما تظهر في الصور</p><p>مواد: ABS</p><p><br></p><p>يرجى ملاحظة أن الفرق في العرض والضوء قد يسبب خطأ اللون.</p><p><br></p><p><br></p><p><br></p><p><img src=https://ae01.alicdn.com/kf/S96be839da86243b0846384046a5a0d9fj.jpg><img src=https://ae01.alicdn.com/kf/S1669f57ca3c049d196b89d660c93a02dS.jpg><img src=https://ae01.alicdn.com/kf/Sb683624d9a2b4d71bc7895893f2062f7d.jpg><img src=https://ae01.alicdn.com/kf/Sec5c2fb8ae4a473d8077d0c3e4031168H.jpg><img src=https://ae01.alicdn.com/kf/Sed233acc07d545ea96db8f8fb241ea58t.jpg><img src=https://ae01.alicdn.com/kf/S3d7c745530d646b381f99919b41758e6O.jpg><img src=https://ae01.alicdn.com/kf/Sf252b251b6b74f38abfccca35765d428D.jpg></p>","نعم","ADAE1005006642536452","33.35","","","",""," ","لا","0.056","kg","غير متاح","","","لا","","","","","نعم","","اللون","صورة","","","","","","","","","","","","","",""
"1067026734","خيار","لعبة البطة الهزازة","","","","","202.35","","","","12000037904130596","33.35","","","","","","","","","","","","","","","","","","","","","أصفر","https://ae01.alicdn.com/kf/Sed233acc07d545ea96db8f8fb241ea58t.jpg","","","","","","","","","","","",""
"2018966912","منتج","شاشة عرض OBD2 للسيارة","قسم الإلكترونيات","https://ae01.alicdn.com/kf/S80b8d3957c004682aa3503bdbf776a0dw.jpg,https://cdn.salla.sa/dPllnK/3ccf3559-5f68-42e5-9b19-cc49c5d79423-1000x1000-8ctG8rryHZjW21utFWtQoNEltmXws21LRTtFbNCU.jpg,https://cdn.salla.sa/dPllnK/70b3ef5c-0a9e-42ad-9c37-91d3ef6c0885-1000x1000-4LYDJT6SkrWNaKYqEm7id3y58vdd4raaMYvJkV5b.jpg,https://cdn.salla.sa/dPllnK/1c262e55-2159-45c1-bf4c-9ae38c223665-1000x1000-mXOeqnTzY1vDU1aXcSfVebdCuL4FPc8ps79bhTR7.jpg","","منتج جاهز","489.00","365","<p><strong>عداد معلومات السيارة Lufi XS Meter – إصدار إنجليزي</strong></p><p>ارتقِ بتجربة القيادة مع Lufi XS Meter، شاشة عرض أمامية (HUD) عالية التقنية تجمع بين الاتصال بـ OBD2 ونظام GPS لتوفير معلومات دقيقة ومباشرة عن أداء سيارتك في الوقت الفعلي.</p><p><strong>المميزات التقنية:</strong></p><p>شاشة LCD ملونة عالية الوضوح: تصميم أنيق وسهل القراءة يعرض البيانات بوضوح حتى تحت أشعة الشمس المباشرة.</p><p>عرض مزدوج (OBD2 + GPS): يدعم القراءة من كمبيوتر السيارة OBD2 بالإضافة إلى البيانات المستقلة عبر GPS.</p><p>مراقبة شاملة لأداء السيارة:</p><p>ضغط التيربو (Turbo Boost)</p><p>ضغط الزيت</p><p>درجة حرارة الزيت</p><p>السرعة الحقيقية</p><p>تسارع G-Force</p><p>اتجاه القيادة (بوصلة)</p><p>الجيروسكوب (Gyroscope)</p><p>تصميم مدمج وخفيف: سهل التركيب والتثبيت على الزجاج الأمامي أو لوحة القيادة دون التأثير على الرؤية.</p><p>تحديثات البيانات بالوقت الفعلي: يعرض المعلومات لحظياً لتساعدك على مراقبة أداء السيارة بدقة.</p><p>متوافق مع معظم السيارات الحديثة التي تدعم OBD2.</p><p>إصدار اللغة الإنجليزية: واجهة مستخدم سهلة الفهم والقراءة.</p><p><strong>المحتوى داخل العلبة</strong>:</p><p>شاشة Lufi XS Meter</p><p>كابل توصيل OBD2</p><p>قاعدة تثبيت</p><p>دليل استخدام</p><p><strong>لماذا تحتاجه؟</strong></p><p>إذا كنت تهتم بمراقبة أداء سيارتك بدقة واحترافية أو كنت من محبي التعديلات وتحسين الأداء، فإن Lufi XS Meter هو الخيار المثالي لمتابعة كل تفصيلة مهمة أثناء القيادة.</p><p><br></p><p><img src=https://ae01.alicdn.com/kf/S9ec5fd7d798d42d5a72610f66c8f4f917.jpg> <img src=https://ae01.alicdn.com/kf/S2125fc95399d48c8a1ea385c091f5a965.jpg> <img src=https://ae01.alicdn.com/kf/Sdbc422b262d7453aa881a7e93691d7b9B.jpg> <img src=https://ae01.alicdn.com/kf/Scdd9b0e04b2b447eb4147885fb622640z.jpg> <img src=https://ae01.alicdn.com/kf/S046b56525bc240b5801ca7c388e06528G.jpg> <img src=https://ae01.alicdn.com/kf/S522ab4ededbf46ada5c49de517d90732r.jpg> <img src=https://ae01.alicdn.com/kf/Sc9c792a8c67048b09c1e5845c0fc1d48M.jpg> <img src=https://ae01.alicdn.com/kf/Se5d6f9a21b33400c9849854d0a92ca8bq.jpg> <img src=https://ae01.alicdn.com/kf/S61c3a16dc9de4f3b9dd72abc53a836fcv.jpg> <img src=https://ae01.alicdn.com/kf/S9c2e07c68f26467e8510f98cc3c750738.jpg></p><p><img src=https://ae01.alicdn.com/kf/S387889dfc3364e7997f4e2720ca22689Z.jpg> <img src=https://ae01.alicdn.com/kf/S5a2df5a4b0e9471a840d5f92b67c8a74u.jpg> <img src=https://ae01.alicdn.com/kf/Saae7c8f0d39541a59a324a56d38adf76h.jpg> <img src=https://ae01.alicdn.com/kf/Sfe816d1393c34b7492de94066c60146dg.jpg> <img src=https://ae01.alicdn.com/kf/S1c05aaf7f18847ddb00205bd057c2158b.jpg> <img src=https://ae01.alicdn.com/kf/S873252f23c7743b2b2904b0d1db51debc.jpg></p>","نعم","ADAE1005006582408293","319.79","","","",""," ","لا","0.45","kg","متاح","","","لا","","","","","نعم","","النوع","صورة","","","","","","","","","","","","","",""
"1079609112","خيار","شاشة عرض OBD2 للسيارة","","","","","489.00","365","","","12000037728682005","319.79","","","","","","","","","","","","","","","","","","","","","lufi  xs  obd2","https://cdn.salla.sa/dPllnK/e98842a4-7dca-4586-8484-21e5627e7312-1000x1000-rGNdGQghaeUnGgauvHXLxypHRQlsEQ1YZzixEQlD.jpg","","","","","","","","","","","",""
"2084917732","منتج","روبوت معركة كرة القدم","قسم الألعاب","https://cdn.salla.sa/dPllnK/d9637eaa-27a2-428b-9be6-6271728ddcaa-1000x1000-LuI11qcv4AymEwdU0GhkzFSe3Ax8xJfMGagdlejX.png,https://cdn.salla.sa/dPllnK/b08677ff-f992-4239-997a-82019a7f83d3-1000x1000-4RLiBrCxwNmi6PiPtaCa0XmH9v9zhdK83MHHmYHi.jpg,https://cdn.salla.sa/dPllnK/7e072e98-0893-49e2-a4bb-b646a40fa96a-1000x1000-YSCItw7hHA9lfyz4IslcP4qtAOiYGqLKAYmk3PEW.jpg,https://cdn.salla.sa/dPllnK/c815b739-21af-40e3-b20c-18cf007f30ef-1000x1000-QKc624HN0TJGiBFtkjD4tDaDSzIJPy5uZqEdbOyB.jpg","","منتج جاهز","368.00","107","<p><strong>المواصفات:</strong></p><p><br></p><p>يتم التحكم في الروبوت عن بعد بالأشعة تحت الحمراء.</p><p><br></p><p>إنه خيار جيد للآباء لرفقة أطفالهم.</p><p><br></p><p>يتبنى وضع البرمجة، وهو مناسب لذكاء الأطفال.</p><p><br></p><p>اسم المنتج: روبوت معركة كرة القدم</p><p><br></p><p>المادة: ABS</p><p><br></p><p>طريقة الشحن: كابل شحن</p><p><br></p><p>بطارية جهاز التحكم عن بعد: بطاريتان AAA (غير متضمنة)</p><p><br></p><p>سعة بطارية اللعبة: 600 مللي أمبير (متضمنة)</p><p><br></p><p>الميزات: ألغاز، تحكم بالأشعة تحت الحمراء، رسوم متحركة</p><p><br></p><p>المقاس: 11.5 سم × 7.8 سم × 15 سم/4.53 بوصة × 3.07 بوصة × 5.91 بوصة (تقريبًا)</p><p><br></p><p><strong>الملاحظات:</strong></p><p><br></p><p>بسبب اختلاف إعدادات الإضاءة والشاشة، قد يختلف لون المنتج قليلاً عن الصور.</p><p><br></p><p>يرجى السماح باختلاف طفيف في الأبعاد بسبب القياس اليدوي المختلف.</p><p><br></p><p><strong>تتضمن العبوة:</strong></p><p><br></p><p>1 × روبوت أزرق</p><p><br></p><p>1 × روبوت برتقالي</p><p><br></p><p>2 × جهاز تحكم عن بعد</p><p><br></p><p>2 × كرة قدم صغيرة</p><p><br></p><p>2 × كابل شحن</p><p><br></p><p>1 × مجموعة أهداف</p><p><br></p><p>1 × دليل المستخدم</p><p><br></p><p><img src=https://ae01.alicdn.com/kf/S7f679733db564db0a9522f06b7ea4c7by.jpg><img src=https://ae01.alicdn.com/kf/Sc1ae170a0dd04b788bd70616ed54e2aes.jpg><img src=https://ae01.alicdn.com/kf/S65a2664e5e4649559135cc70d7520865S.jpg><img src=https://ae01.alicdn.com/kf/S18d516ad7a6f461a9466d8b192b2815eO.jpg><img src=https://ae01.alicdn.com/kf/S369511c3444c4c98a3bec8dc884315f93.jpg><img src=https://ae01.alicdn.com/kf/S47f959d45fa944669d85520acdb18cd3P.jpg><img src=https://ae01.alicdn.com/kf/S597307c4815b411b860489d1ad1000e3I.jpg><img src=https://ae01.alicdn.com/kf/Sdde5ac0ba8db443c8700fdb71fa8de56G.jpg><img src=https://ae01.alicdn.com/kf/S09cda64235a64c0bb4365285836d8451j.jpg><img src=https://ae01.alicdn.com/kf/S0385277c14c3435088a353c793bbc31bG.jpg><img src=https://ae01.alicdn.com/kf/S0f72a6334e6947018ebffec46a573cfcH.jpg><img src=https://ae01.alicdn.com/kf/S3cb38db54ce54288b10eb9369f122a6cc.jpg><img src=https://ae01.alicdn.com/kf/Sfb1194eb622e43ef951fb06cfd950a3e1.jpg><img src=https://ae01.alicdn.com/kf/Sabeca0e0a30f4ba8a30180e8879bb14cI.jpg><img src=https://ae01.alicdn.com/kf/Sd0ad52d49bbc4ec2ac26450e082e38b1o.jpg><img src=https://ae01.alicdn.com/kf/S48368e4186b24d65935eb42113109845D.jpg><img src=https://ae01.alicdn.com/kf/Sb86e34afa86b43a49845fbd398a2feefR.jpg><img src=https://ae01.alicdn.com/kf/S7dfe880d70584055ba1e82bf3932b25bq.jpg><img src=https://ae01.alicdn.com/kf/S8024370d9bf24066aee163e1a98ec7b5p.jpg><img src=https://ae01.alicdn.com/kf/S686b65c6354a47fe9cb2dbb7b2ab6a612.jpg><img src=https://ae01.alicdn.com/kf/Sdde5ac0ba8db443c8700fdb71fa8de56G.jpg><img src=https://ae01.alicdn.com/kf/S282f4c63f8cb4360b07d3b0b59d13641s.jpg><img src=https://ae01.alicdn.com/kf/Sfef83e4fb7d448f89533c0e43bb9667aX.jpg></p><p><br></p>","نعم","ADAE1005007659332182","198.39","","","",""," ","لا","1.429","kg","متاح","","","لا","","","","","نعم","","اللون","صورة","","","","","","","","","","","","","",""
"1122442896","خيار","روبوت معركة كرة القدم","","","","","368.00","107","","","12000041692775470","198.39","","","","","","","","","","","","","","","","","","","","","Robot","https://ae01.alicdn.com/kf/Sdde5ac0ba8db443c8700fdb71fa8de56G.jpg","","","","","","","","","","","",""
"435634676","منتج","هوكي كرة القدم المضيئة","قسم الألعاب","https://ae01.alicdn.com/kf/Sa9c05774ddd6461ab6c0188a0844282f6.jpg","","منتج جاهز","205.65","6","<p>✨ هوكي كرة القدم المضيئة ✨</p><p><br></p><p>استعد لتجربة لعب مدهشة ومليئة بالإثارة مع هوكي كرة القدم المضيئة من DMG! استمتع بكرة قدم عائمة للأماكن الداخلية، مزوّدة بإضاءة LED ملونة ومصد فوم ناعم لسلامة اللعب. مثالية لكل الأعمار، من الكبار إلى الصغار، مع الأمان الكامل داخل المنزل ⚽🥅.</p><p><br></p><p>💡 لعبة آمنة وشيقة:</p><p><br></p><p>مغامرة عائمة: تتضمن كرة تحليق عالية الأداء، تحتاج فقط إلى 3 بطاريات AA (غير متضمنة) لضمان ساعات طويلة من اللعب.</p><p><br></p><p>إضاءة LED جاذبة: الألوان المتغيرة تضيء اللعبة وتجذب الأنظار، مما يجعل اللعب في المساء أكثر حماسًا.</p><p><br></p><p><br></p><p>🌪️ انسيابية وسلاسة: تطفو كرة القدم على وسادة هوائية، تنزلق وتتحرك بسهولة على الأرضيات الصلبة، مما يجعلها آمنة للأطفال ولأثاثك بفضل حوافها الإسفنجية الناعمة.</p><p><br></p><p>🏡 اللعب في أي وقت ومكان: هوكي كرة القدم المضيئة مثالية للعب الداخلي في غرفة العائلة، سواء كان ذلك مع الأهل أو الأصدقاء، لتعزيز الروابط وتقوية علاقاتك العائلية.</p><p><br></p><p>🎁 هدية مثالية لكل محب لكرة القدم: مناسبة لكل الأعمار ولعب مثالي داخل المنزل خلال الأجواء الباردة. دع أطفالك يستمتعون بعيدًا عن الشاشات واستمتعوا بوقت مليء بالحيوية!</p><p><br></p><p>✨ اجعل لحظاتكم أروع مع هوكي كرة القدم المضيئة – اللعبة التي لن تمل منها أبداً!</p><p><br></p><p><br></p><p>الحزمة تشمل:</p><p>1 * كرة القدم</p><p><img src=https://ae01.alicdn.com/kf/S11ed0e8f39d740ce915ffb386ba539d8l.jpg> <img src=https://ae01.alicdn.com/kf/S33c79a441a654a32b86dbf07ac5a2863w.jpg></p><p><br></p><p><img src=https://ae01.alicdn.com/kf/S98c28e698e8845a6b667f75a8cd0372da.jpg> <img src=https://ae01.alicdn.com/kf/Scbec0c7fdd43440b9a84134c8ece91efw.jpg> <img src=https://ae01.alicdn.com/kf/S4d80dc84379e40ada2e32ebf936849aeJ.jpg> <img src=https://ae01.alicdn.com/kf/S848869d2d8c8481bbe5555b5f9e1568ad.jpg> <img src=https://ae01.alicdn.com/kf/Sfeaefa9deefe4970b0d16d7393b84ac5a.jpg> <img src=https://ae01.alicdn.com/kf/Sa9c05774ddd6461ab6c0188a0844282f6.jpg> <img src=https://ae01.alicdn.com/kf/Sbd96e09048bd48d9b35e734e30297abem.jpg> <img src=https://ae01.alicdn.com/kf/S69e7542d14b441ae905c398f54df3541h.jpg> <img src=https://ae01.alicdn.com/kf/Sb070209924e74e2f8ca1ef120c9067ffn.jpg></p>","نعم","ADAE1005007473610026","36.65","","","",""," ","لا","0.105","kg","متاح","","","لا","","","","","نعم","","النوع","صورة","","","","","","","","","","","","","",""
"798303641","خيار","هوكي كرة القدم المضيئة","","","","","205.65","6","","","12000040896881457","36.65","","","","","","","","","","","","","","","","","","","","","1pc","https://ae01.alicdn.com/kf/S69e7542d14b441ae905c398f54df3541h.jpg","","","","","","","","","","","",""
"784399298","منتج","شاحن جوال للسيارة قابل للتدوير","قسم الإلكترونيات","https://cdn.salla.sa/dPllnK/d8aa7d13-02c7-407f-a028-dde08be31a91-1000x1000-ZHhjYfysubnwyOuqOBlaQOHPVxnlqbnfEyFS4Gy1.jpg,https://cdn.salla.sa/dPllnK/a6d31ca2-1375-4d75-a30c-e33d44985164-1000x1000-byQK2swHIpcpGSc6gJT2ZpkvlpBL0Qm5aCxrjk5j.jpg,https://cdn.salla.sa/dPllnK/8b26d8f5-a66c-4837-9503-72cea9d9dfc5-1000x1000-0ZCyf2qHsX0RPTG844mOuaPgW67asgVYrsSN8lyF.jpg,https://cdn.salla.sa/dPllnK/a0349314-4248-4b04-9533-4b252b5fc2d1-1000x1000-y7MFdv5uoKh0NkqSNaXbOU0stee2PHTcVNjsVhrx.jpg,https://cdn.salla.sa/dPllnK/8972d6f7-329a-4f7d-88b4-7b83c50ca2e2-1000x1000-XfHVBmMGdPmYZ4YMr1LHTFKDnUWbM0rs3uvpXrPl.jpg,https://cdn.salla.sa/dPllnK/daf94745-889f-405a-9883-5eb3715f6511-1000x1000-n0ocscU68CWW8YGSw7F7oqeT7k3qoHosDMQp0sUZ.jpg","","منتج جاهز","295.00","19997","<p><strong>شاحن سيارة لاسلكي مزدوج لفائف بتقنية MagSafe - مخصص لأجهزة Samsung Galaxy Z Fold / Z Flip وiPhone ⚡🚘</strong></p><p><br></p><p><strong>المواصفات التقنية:</strong></p><p><br></p><p>المواد: ABS + سيليكون عالي الجودة</p><p><br></p><p>الوزن: 177 جرام</p><p><br></p><p>البروتوكول اللاسلكي: Qi 1.2.4</p><p><br></p><p>قوة الشحن: 5W / 7.5W / 10W / 15W (كحد أقصى)</p><p><br></p><p>المدخل: 5V/2A أو 9V/2A أو 12V/2A</p><p><br></p><p>منفذ الإدخال: USB Type-C</p><p><br></p><p>المخرج: 5V/1A أو 9V/1.2A أو 12V/1.3A</p><p><br></p><p>تردد العمل: 110 - 205 كيلوهرتز</p><p><br></p><p>كفاءة الشحن: تصل حتى 70%</p><p><br></p><p>مسافة العمل: أقل من 5 ملم</p><p><br></p><p>درجة حرارة التشغيل: من -20 إلى 45 درجة مئوية</p><p><br></p><p>أنواع التثبيت: مشبك فتحات التهوية + قاعدة شفط للزجاج الأمامي</p><p><br></p><p><br></p><p><strong>الميزات البارزة:</strong></p><p><br></p><p>1. تصميم مخصص لسلسلة Samsung Z Fold وZ Flip</p><p>مثالي لشحن Galaxy Z Fold 1/2/3/4 وZ Flip بوضعية عمودية أو أفقية، بالإضافة إلى دعم كافة الهواتف المتوافقة مع Qi.</p><p><br></p><p><br></p><p>2. لفائف مزدوجة ذكية</p><p><br></p><p>الملف الجانبي: مصمم خصيصًا لأجهزة Z Flip الصغيرة.</p><p><br></p><p>الملف المركزي: مناسب لأجهزة Z Fold أو الهواتف الكبيرة عند وضعها أفقيًا.</p><p><br></p><p><br></p><p><br></p><p>3. محرك كهربائي تلقائي مع دوران 90°</p><p>يسمح لك بتغيير وضع الهاتف بين الوضع الرأسي والأفقي بسهولة، لتجربة ملاحة أكثر راحة.</p><p><br></p><p><br></p><p>4. حمايات ذكية متعددة:</p><p>حماية من التيار الزائد</p><p>حماية من السخونة الزائدة</p><p>حماية من الجهد غير المستقر</p><p>الكشف عن الأجسام الغريبة (FOD)</p><p><br></p><p><br></p><p><br></p><p>5. مكثف مدمج</p><p>يتيح إخراج الهاتف من الحامل حتى بعد 15 دقيقة من إطفاء السيارة.</p><p><br></p><p><br></p><p>6. تجربة استخدام مريحة وآمنة</p><p>يجمع بين الملاحة والشحن السريع لاسلكيًا، دون الحاجة لفك الجهاز أو القلق من نفاد البطارية أثناء القيادة.</p><p><br></p><p><img src=https://cdn.salla.sa/dPllnK/n8DX0fJfJPQW1QiLtucVbB5rlN44gxgMEDKhZxA5.jpg></p><p><img src=https://cdn.salla.sa/dPllnK/p6L4CdDsukR8LyhjrOXEH5hZtNKbzM5UdI2tnQ77.jpg></p><p><img src=https://cdn.salla.sa/dPllnK/h4R9f0hRDEzuxMFEj6YkFMURpTQdxLEGuSITzbou.jpg></p><p><img src=https://cdn.salla.sa/dPllnK/Y6grpr12agRHG5FjIMrKVnzrnt6O74rHjgHsWJ0H.jpg></p><p><img src=https://cdn.salla.sa/dPllnK/N147IBEr3v7tW37izw2fxaXlZ7GZkLkIIDZFkh5f.jpg></p>","نعم","ADAE1005007231667732","125.79","","","",""," ","لا","0.433","kg","متاح","","","لا","","","","","نعم","","اللون","صورة","","","","","","","","","","","","","",""
